gvkey,fyr,curcdq,fqtr,fyearq,datadate,accdq,accoq,acoq,acoxq,actq,adpacq,amq,ancq,aoq,aotq,apoq,apq,artfsq,atq,autxrq,bcefq,bctq,bdiq,capcstq,capr1q,capr2q,capr3q,capsq,caq,ceqq,cfbdq,cfereq,cfoq,cfpdoq,cheq,chq,chsq,cltq,cogsq,cstkq,dfpacq,dfxaq,ditq,dlcq,dlttq,dpactq,dpq,dptbq,dptcq,dvpdpq,dvrreq,dvtq,eqrtq,eroq,esubq,fcaq,feaq,felq,gdwlamq,gdwlq,gpq,iatiq,ibkiq,ibmiiq,ibq,iditq,iireq,iitq,intanq,intcq,invtq,iobdq,ioiq,ioreq,ipq,iptiq,isgtq,istq,ivaeqq,ivaoq,iviq,ivptq,ivstq,ivtfsq,lcabgq,lcacuq,lcoq,lcoxq,lctq,lltq,loq,lseq,lsq,ltmibq,ltq,mibnq,mibq,mibtq,miiq,mtlq,nitq,nopioq,nopiq,oiadpq,oibdpq,oproq,pclq,piq,ppentq,prcq,pstkq,ptranq,pvoq,pvtq,ratiq,rawmsmq,reccoq,rectoq,rectq,rectrq,reitq,req,revtq,risq,rltq,rvlrvq,rvtiq,rvutxq,saaq,saleq,salq,sbdcq,scoq,scq,sctq,seqq,spiq,ssnpq,stkchq,tdsgq,tdstq,teqq,transaq,tstkq,txdbq,txtq,unnpq,xagtq,xbdtq,xcomiq,xcomq,xdvreq,xintq,xioq,xiq,xiviq,xivreq,xobdq,xoiq,xoproq,xoprq,xoreq,xppq,xretq,xsgaq,xsq,xstoq,xstq,xtq,conm
232646,12,DKK,4,2023,2023-12-31,6182.0000,,10473.0000,10473.0000,84055.0000,,59.0000,197081.0000,17312.0000,,,14915.0000,,281136.0000,,,,,,,,,,,75885.0000,,,,,40047.0000,,,,9850.0000,4204.0000,,2307.0000,,1192.0000,86854.0000,70979.0000,2366.0000,,,,,,71681.0000,8852.0000,-80.0000,,,,,1847.0000,12695.0000,,,-284.0000,-319.0000,1642.0000,,,3426.0000,,10539.0000,,,,,,,,960.0000,167.0000,,,,,,,43094.0000,36912.0000,59201.0000,144144.0000,53851.0000,281136.0000,,203345.0000,203345.0000,1906.0000,,1906.0000,35.0000,,,-4725.0000,-5405.0000,5962.0000,8328.0000,1015.0000,,557.0000,179769.0000,,,,,,,,11087.0000,11087.0000,22996.0000,11909.0000,,62829.0000,22545.0000,,,,,,,21530.0000,,,,,4204.0000,75885.0000,-7326.0000,,,,,77791.0000,,,3439.0000,841.0000,,,,,,,2242.0000,,,,,,,0.0000,14217.0000,,,,4367.0000,,,12523.0000,,ORSTED A/S
232646,12,DKK,1,2024,2024-03-31,5856.0000,,8990.0000,8990.0000,86077.0000,,,204306.0000,16415.0000,,,14476.0000,,290383.0000,,,,,,,,,,,81501.0000,,,,,44429.0000,,,,9409.0000,4204.0000,,2423.0000,,9874.0000,85445.0000,,2423.0000,,,,,,77297.0000,12071.0000,11.0000,,,,,,10787.0000,,,2609.0000,2559.0000,,,,3427.0000,,12883.0000,,,,,,,,822.0000,166.0000,,,,,,,38464.0000,32608.0000,62814.0000,144244.0000,54784.0000,290383.0000,,207058.0000,207058.0000,1824.0000,,1824.0000,50.0000,,,312.0000,-487.0000,4921.0000,7344.0000,1028.0000,,4434.0000,187891.0000,,,,,,,,10219.0000,10219.0000,19775.0000,9556.0000,,65226.0000,20196.0000,,,,,,,19168.0000,,,,,4204.0000,81501.0000,849.0000,,,,,83325.0000,,,4015.0000,1825.0000,,,,,,,810.0000,,,,,,,0.0000,12852.0000,,,,3443.0000,,,1881.0000,,ORSTED A/S
232646,12,DKK,2,2024,2024-06-30,7310.0000,,8447.0000,8447.0000,80679.0000,,,205323.0000,15376.0000,,,14149.0000,,286002.0000,,,,,,,,,,,79238.0000,,,,,40347.0000,,,,7918.0000,4204.0000,,2683.0000,,2960.0000,87414.0000,,2683.0000,,,,,,75034.0000,12454.0000,-16.0000,,,,,,9867.0000,,,-1678.0000,-1717.0000,,,,2392.0000,,13184.0000,,,,,,,,986.0000,166.0000,,,,,,,37521.0000,30211.0000,54630.0000,148004.0000,56164.0000,286002.0000,,202634.0000,202634.0000,4130.0000,,4130.0000,39.0000,,,-3736.0000,-4421.0000,3846.0000,6529.0000,2762.0000,,-575.0000,189947.0000,,,,,,,,10415.0000,10415.0000,18701.0000,8286.0000,,62580.0000,17785.0000,,,,,,,15023.0000,,,,,4204.0000,79238.0000,-3853.0000,,,,,83368.0000,,,4426.0000,1103.0000,,,,,,,669.0000,,,,,,,0.0000,11256.0000,,,,3338.0000,,,1430.0000,,ORSTED A/S
232646,12,DKK,3,2024,2024-09-30,4965.0000,,6509.0000,6509.0000,77508.0000,,,212833.0000,17090.0000,,,15285.0000,,290341.0000,,,,,,,,,,,86942.0000,,,,,39395.0000,,,,8197.0000,4204.0000,,2548.0000,,15554.0000,87220.0000,,2548.0000,,,,,,82738.0000,14757.0000,-25.0000,,,,,,8236.0000,,,5169.0000,5114.0000,1545.0000,,,2518.0000,,14750.0000,,,,,,,,897.0000,155.0000,,,,,,,26962.0000,21997.0000,57801.0000,141413.0000,49603.0000,290341.0000,,199214.0000,199214.0000,4185.0000,,4185.0000,55.0000,,,4945.0000,3685.0000,1823.0000,4371.0000,667.0000,,5508.0000,195743.0000,,,,,,,,9997.0000,9997.0000,16854.0000,6857.0000,,67981.0000,16433.0000,,,,,,,15766.0000,,,,,4204.0000,86942.0000,4945.0000,,,,,91127.0000,,,4590.0000,339.0000,,,,,,,2780.0000,,,,,,,0.0000,12062.0000,,,,3865.0000,,,1586.0000,,ORSTED A/S
232646,12,DKK,4,2024,2024-12-31,6898.0000,,4617.0000,4617.0000,79639.0000,,131.0000,219147.0000,17453.0000,,,20827.0000,,298786.0000,,,,,,,,,,,83093.0000,,,,,37658.0000,,,,10439.0000,4204.0000,,2440.0000,,4935.0000,91683.0000,82442.0000,2571.0000,,,,,,78889.0000,15791.0000,-1.0000,,,,,1713.0000,11935.0000,,,-6084.0000,-6162.0000,1553.0000,,,2611.0000,,17448.0000,,,,,,,,870.0000,344.0000,,,,,,,27990.0000,21092.0000,53752.0000,151550.0000,57434.0000,298786.0000,,205302.0000,205302.0000,10391.0000,,10391.0000,78.0000,,,-11148.0000,-11542.0000,4781.0000,7352.0000,1297.0000,,-6761.0000,201694.0000,,,,,,,,10547.0000,10547.0000,19916.0000,9369.0000,,63098.0000,22374.0000,,,,,,,21077.0000,,,,,4204.0000,83093.0000,-11084.0000,,,,,93484.0000,,,2433.0000,-677.0000,,,,,,,1946.0000,,,,,,,0.0000,15022.0000,,,,4583.0000,,,5532.0000,,ORSTED A/S
245628,12,EUR,4,2019,2019-12-31,1205.3290,,30.9110,17.9470,2513.8020,,6.7050,1488.9450,1048.8550,,,968.4550,,4002.7470,,,,,,,,,481.4160,,745.3870,,,,,511.7090,,,,1102.0650,106.6810,,24.2370,,61.8820,638.9650,309.8760,30.9420,,,,,,157.2900,111.0440,-3.8490,,,,,547.7580,239.4920,,,3.9650,3.9650,2.6960,,,575.0820,,1398.4210,,,,,,,,5.1480,14.7830,,,,,,,1312.8290,107.5000,2343.1660,914.1940,165.2720,4002.7470,,3257.3600,3257.3600,,,,,,,-5.8490,-30.0260,28.4420,59.3840,,,-1.5840,440.0900,,,,,,,,213.4520,213.4520,572.7610,359.3090,,46.2460,1341.5570,,,,,,,1341.5570,,,,,106.6810,745.3870,-0.6970,,,,,745.3870,,,109.9570,-5.5490,,,,,,,23.0240,,,,,,,68.5090,1282.1730,,12.9640,,111.5990,,,96.4830,,NORDEX SE
245628,12,EUR,1,2020,2020-03-31,1221.4580,,27.6090,17.4850,2638.1460,,3.5330,1454.2150,1057.1020,,,1104.0050,,4092.3610,,,,,,,,,,,707.3610,,,,,453.6020,,,,827.9700,106.6810,,22.3600,,62.0410,631.7260,326.8950,25.8930,,,,,,600.6800,592.4290,0.5370,,,,,547.7580,136.6300,,,-37.9950,-37.9950,1.1820,,,571.4620,,1572.1410,,,,,,,,0.6180,20.8770,,,,,,,1347.7300,126.2720,2513.7760,871.2240,168.8370,4092.3610,,3385.0000,3385.0000,,,,,,,-14.5620,-32.3620,-9.2130,16.6800,,,-41.5750,397.1130,,,,,,,,197.1870,197.1870,584.7940,387.6070,,8.2510,964.6000,,,,,,,964.6000,,,,,106.6810,707.3610,,,,,,707.3610,,,70.6610,-3.5800,,,,,,,19.5190,,,,,,,30.2440,947.9200,,10.1240,,89.7060,,,23.7100,,NORDEX SE
245628,12,EUR,2,2020,2020-06-30,1340.5170,,27.0710,11.9720,2566.0350,,2.1550,1457.4700,1048.5660,,,1073.5830,,4023.5050,,,,,,,,,,,554.8640,,,,,355.0690,,,,963.4580,106.6810,,25.0980,,262.7420,415.5770,347.9580,27.2530,,,,,,448.1830,581.9620,-0.0390,,,,,547.7580,119.8130,,,-142.0310,-142.0310,1.1990,,,569.3390,,1529.8840,,,,,,,,0.5790,22.2530,,,,,,,1492.1910,151.6740,2828.5160,640.1250,160.4710,4023.5050,,3468.6410,3468.6410,,,,,,,-0.0390,-22.1650,-122.6290,-95.3760,,,-144.7940,408.9040,,,,,,,,189.8710,189.8710,654.0110,464.1400,,-133.7790,1083.2710,,,,,,,1083.2710,,,,,106.6810,554.8640,,,,,,554.8640,,,64.0770,-2.7630,,,,,,,23.2860,,,,,,,101.7240,1178.6470,,15.0990,,113.4650,,,113.4650,,NORDEX SE
245628,12,EUR,3,2020,2020-09-30,1456.4860,,387.1200,375.2590,3170.6310,,2.1060,1494.8090,1090.0060,,,1122.5330,,4665.4400,,,,,,,,,,,635.2420,,,,,407.6040,,,,1075.6260,106.6810,,25.2110,,438.7500,556.7070,366.2740,27.3170,,,,,,528.5610,589.7930,-0.0040,,,,,547.7580,43.8810,,,72.5480,72.5480,0.8460,,,567.6570,,1497.2070,,,,,,,,0.5760,22.4110,,,,,,,1619.4350,162.9490,3180.7180,849.4800,156.0000,4665.4400,,4030.1980,4030.1980,,,,,,,300.2000,277.5890,-197.7740,-170.4570,,,79.8150,404.8030,,,,,,,,186.5210,186.5210,878.7000,692.1790,,-61.2320,1119.5070,,,,,,,1119.5070,,,,,106.6810,635.2420,,,,,,635.2420,,,136.7730,7.2670,,,,,,,23.4530,,,,,,,103.8290,1289.9640,,11.8610,,110.5090,,,110.5090,,NORDEX SE
245628,12,EUR,4,2020,2020-12-31,1233.8940,,56.5840,37.4570,2884.4360,,2.9170,1525.6140,1075.5950,,,1095.5630,,4410.0500,,,,,,,,,,,773.5330,,,,,778.3570,,,,1303.9740,117.3490,,25.9980,,507.9530,411.9420,388.2220,28.9150,,,,,,656.1840,739.7730,5.5110,,,,,547.7580,179.3870,,,-22.2270,-22.2270,1.1920,,,565.9980,,1202.2070,,,,,,,,9.0730,7.1520,,,,,,,1380.1810,146.2870,2983.6970,652.8200,153.9520,4410.0500,,3636.5170,3636.5170,,,,,,,83.9230,58.4520,-102.1690,-73.2540,,,-43.7170,450.0190,,,,,,,,188.2400,188.2400,847.2880,659.0480,,-83.5890,1483.3610,,,,,,,1483.3610,,,,,117.3490,773.5330,365.1540,,,,,773.5330,,,86.9260,-21.4900,,,,,,,32.1740,,,,,,,113.8520,1556.6150,,19.1270,,138.7890,,,38.5170,,NORDEX SE
245628,12,EUR,1,2021,2021-03-31,1254.9120,,51.7560,33.9140,2754.1580,,2.3750,1522.8510,1068.9740,,,1064.9590,,4277.0090,,,,,,,,,,,693.4240,,,,,742.5070,,,,1054.6750,117.3490,,24.1320,,253.4460,620.1190,412.5590,26.5070,,,,,,576.0750,714.3240,-0.0330,,,,,547.7580,196.4850,,,-54.6600,-54.6600,0.5610,,,564.0320,,1039.3280,,,,,,,,6.0540,10.1690,,,,,,,1423.9710,169.0590,2742.3760,841.2090,153.6780,4277.0090,,3583.5850,3583.5850,,,,,,,8.8580,-18.2290,-36.9230,-10.4160,,,-55.1520,453.8770,,,,,,,,219.1680,219.1680,920.5670,701.3990,,-138.2490,1251.1600,,,,,,,1251.1600,,,,,117.3490,693.4240,,,,,,693.4240,,,67.4120,-0.4920,,,,,,,27.6150,,,,,,,83.8040,1261.5760,,17.8420,,123.0970,,,23.5540,,NORDEX SE
245628,12,EUR,2,2021,2021-06-30,1185.2710,,45.4420,27.3980,2499.6580,,0.8810,1587.9540,1126.6480,,,1137.5410,,4087.6120,,,,,,,,,,,679.4150,,,,,501.5000,,,,1195.9010,117.3490,,25.2450,,40.4920,622.5330,434.6940,26.1260,,,,,,562.0660,709.4030,0.2360,,,,,547.7580,249.5020,,,-9.0880,-9.0880,1.2360,,,563.0310,,863.6650,,,,,,,,6.2900,10.6510,,,,,,,1328.4010,143.1300,2506.4340,901.7630,159.1190,4087.6120,,3408.1970,3408.1970,,,,,,,-3.9310,-31.3280,26.4750,52.6010,,,-4.8530,461.3060,,,,,,,,171.5850,171.5850,1089.0510,917.4660,,-147.3370,1445.4030,,,,,,,1445.4030,,,,,117.3490,679.4150,4.9270,,,,,679.4150,,,120.1110,4.2350,,,,,,,28.8690,,,,,,,61.8060,1392.8020,,18.0440,,135.0950,,,29.6670,,NORDEX SE
245628,12,EUR,3,2021,2021-09-30,1147.1890,,38.1130,28.2590,2690.7870,,0.8500,1572.9970,1108.3570,,,1038.7090,,4263.7840,,,,,,,,,,,1217.2070,,,,,877.3360,,,,1076.1430,160.0210,,26.9310,,27.9370,421.0570,459.4540,27.7810,,,,,,1057.1860,1244.4280,-0.2140,,,,,547.7580,183.5020,,,-39.9060,-39.9060,1.3310,,,562.5860,,854.4690,,,,,,,,6.0770,10.9770,,,,,,,1287.6690,140.4800,2354.3150,692.2620,164.6130,4263.7840,,3046.5770,3046.5770,,,,,,,,-43.6090,-4.1170,23.6640,,,-47.7260,464.6400,,,,,,,,198.7120,198.7120,920.8690,722.1570,,-187.2420,1259.6450,,,,,,,1259.6450,,,,,160.0210,1217.2070,,,,,,1217.2070,,,106.5920,-7.8200,,,,,,,44.7260,,,,,,,58.6530,1235.9810,,9.8540,,101.1850,,,101.1850,,NORDEX SE
245628,12,EUR,4,2021,2021-12-31,1113.9090,,48.0440,35.6170,2499.5500,,3.9470,1608.0800,1106.1810,,,1032.6000,,4107.6300,,,,,,,,,,,1062.3950,,,,,784.4400,,,,1353.3610,160.0210,,37.3720,,36.5350,450.4670,471.2400,41.3190,,,,,,902.3740,1125.2960,7.8210,,,,,547.7580,134.3800,,,-126.5030,-126.5030,2.8930,,,564.3840,,722.4870,,,,,,,,9.3370,14.6850,,,,,,,1260.4190,146.5100,2329.5540,715.6810,168.3140,4107.6300,,3045.2350,3045.2350,,,,,,,19.5590,8.7410,-124.7470,-83.4280,,,-116.0060,501.8990,,,,,,,,238.1960,238.1960,944.5790,706.3830,,-222.9220,1487.7410,,,,,,,1487.7410,,,,,160.0210,1062.3950,0.1690,,,,,1062.3950,,,96.9000,10.4970,,,,,,,21.5320,,,,,,,77.6150,1571.1690,,12.4270,,140.1930,,,34.2630,,NORDEX SE
245628,12,EUR,1,2022,2022-03-31,1267.1830,,42.6130,29.3210,2532.5390,,1.2180,1654.0690,1125.7910,,,1066.6620,,4186.6080,,,,,,,,,,,858.4000,,,,,690.5530,,,,827.4880,160.0210,,32.1170,,314.2330,185.9980,508.5100,33.3350,,,,,,698.3790,1071.8170,,,,,,547.7580,105.4660,,,-150.5160,-150.5160,2.1650,,,563.6730,,907.0300,,,,,,,,0.0580,18.3790,,,,,,,1495.6040,228.4210,2876.4990,451.7090,181.4100,4186.6080,,3328.2080,3328.2080,,,,,,,-30.2490,-51.3240,-100.2830,-66.9480,,,-151.6070,528.2780,,,,,,,,210.3510,210.3510,892.3430,681.9920,,-373.4380,932.9540,,,,,,,932.9540,,,,,160.0210,858.4000,-36.8710,,,,,858.4000,,,84.3010,-1.0910,,,,,,,23.2400,,,,,,,40.1100,999.9020,,13.2920,,132.3040,,,40.4380,,NORDEX SE
245628,12,EUR,2,2022,2022-06-30,1517.6970,,38.6660,26.3720,2806.9510,,1.1940,1628.0760,1066.1150,,,1129.9720,,4435.0270,,,,,,,,,,,795.8300,,,,,660.3720,,,,1078.4810,176.0230,,37.1050,,349.9370,167.7170,544.1190,38.2990,,,,,,619.8070,1125.9070,-0.0050,,,,,547.7580,114.7760,,,-132.6620,-132.6620,1.8510,,,562.7800,,1127.1050,,,,,,,,0.0520,18.3940,,,,,,,1752.4220,234.7250,3232.3310,406.8660,202.6670,4435.0270,,3639.1970,3639.1970,,,,,,,-5.2650,-22.7290,-125.6840,-87.3850,,,-148.4130,561.9610,,,,,,,,213.7760,213.7760,980.8080,767.0320,,-506.1000,1193.2570,,,,,,,1193.2570,,,,,176.0230,795.8300,7.2800,,,,,795.8300,,,36.4820,-15.7510,,,,,,,19.3100,,,,,,,49.6680,1280.6420,,12.2940,,152.4930,,,147.6420,,NORDEX SE
245628,12,EUR,3,2022,2022-09-30,1214.3050,,43.4860,32.5810,3017.6820,,1.1870,1614.7570,1077.8600,,,1374.3180,,4632.4390,,,,,,,,,,,970.6240,,,,,676.1690,,,,1570.2500,211.9460,,32.7060,,345.4850,166.5650,578.2780,33.8930,,,,,,758.6780,1353.1600,0.0000,,,,,547.7580,176.9750,,,-88.3820,-88.3820,1.0520,,,561.9250,,1122.2040,,,,,,,,0.0520,14.2690,,,,,,,1582.0250,367.7200,3301.8280,359.9870,170.0420,4632.4390,,3661.8150,3661.8150,,,,,,,-24.2780,-51.2040,-44.5740,-10.6810,,,-95.7780,536.8970,,,,,,,,283.3620,283.3620,1175.8230,892.4610,,-594.4820,1747.2250,,,,,,,1747.2250,,,,,211.9460,970.6240,0.8030,,,,,970.6240,,,23.3800,-7.3960,,,,,,,27.9780,,,,,,,58.7880,1757.9060,,10.9050,,128.8680,,,8.8780,,NORDEX SE
245628,12,EUR,4,2022,2022-12-31,1289.2270,,37.4990,26.3270,2961.2470,,1.1610,1795.4120,1195.0550,,,1519.2690,,4756.6590,,,,,,,,,,,878.0590,,,,,636.3780,,,,1798.5480,211.9460,,35.0900,,360.3320,221.5600,603.3700,36.2510,,,,,,666.1130,1138.9100,3.5440,,,,,547.7580,21.5770,,,-126.2010,-126.2010,1.0070,,,560.2860,,1103.1530,,,,,,,,70.6760,3.7030,,,,,,,1547.0380,257.8110,3426.6390,451.9610,217.2400,4756.6590,,3878.6000,3878.6000,,,,,,,185.3180,158.6340,-285.2250,-248.9740,,,-126.5910,600.3570,,,,,,,,285.7270,285.7270,1184.2170,898.4900,,-472.7970,1820.1250,,,,,,,1820.1250,,,,,211.9460,878.0590,150.5530,,,,,878.0590,,,13.1610,-0.3900,,,,,,,31.2350,,,,,,,99.4380,2069.0990,,11.1720,,171.1130,,,11.7790,,NORDEX SE
245628,12,EUR,1,2023,2023-03-31,1471.5990,,54.6360,40.3240,2758.3010,,,1787.7550,1208.4020,,,1282.0720,,4546.0560,,,,,,,,,,,727.1690,,,,,519.7870,,,,1109.1990,211.9460,,50.7880,,437.4700,165.8500,,50.7880,,,,,,515.2230,1202.8350,0.0030,,,,,547.7580,107.9060,,,-214.8150,-214.8150,1.4260,,,559.8950,,1149.3150,,,,,,,,82.7610,46.0220,,,,,,,1733.7550,262.1560,3453.2970,364.0900,178.4020,4546.0560,,3817.3870,3817.3870,1.5000,,1.5000,,,,0.0010,-46.9560,-165.6600,-114.8720,,,-212.6160,579.3530,,,,,,,,285.1330,285.1330,1034.5630,749.4300,,-687.6120,1217.1050,,,,,,,1217.1050,,,,,211.9460,727.1690,,,,,,728.6690,,,19.8380,2.1990,,,,,,,48.3860,,,,,,,75.5430,1331.9770,,14.3120,,147.2350,,,147.2350,,NORDEX SE
245628,12,EUR,2,2023,2023-06-30,1562.0820,,76.2700,60.2910,3024.6590,,1.8760,1771.0700,1206.6920,,,1269.9660,,4795.7290,,,,,,,,,,,990.5550,,,,,652.7550,,,,1387.7220,236.4500,,21.0020,,72.2790,400.4090,670.9370,22.8780,,,,,,754.1050,1525.7820,-0.0880,,,,,547.7580,148.3550,,,-84.0650,-84.0650,1.7510,,,559.1870,,1140.0390,,,,,,,,82.6730,6.5130,,,,,,,1802.7130,240.6310,3144.9580,658.7160,242.4470,4795.7290,,3803.6740,3803.6740,1.5000,,1.5000,,,,24.7280,-5.1630,-65.9670,-43.0890,,,-71.1300,564.3780,,,,,,,,296.6580,296.6580,1155.5950,858.9370,,-771.6770,1536.0770,,,,,,,1536.0770,,,,,236.4500,990.5550,,,,,,992.0550,,,15.8600,12.9350,,,,,,,31.5540,,,,,,,28.9900,1579.1660,,15.9790,,162.4540,,,19.8320,,NORDEX SE
245628,12,EUR,3,2023,2023-09-30,1482.6770,,78.3900,64.3740,3241.4760,,,1758.2330,1206.4480,,,1572.7190,,4999.7090,,,,,,,,,,,937.2420,,,,,643.9890,,,,1370.0450,236.4500,,64.7600,,72.8440,398.2000,704.8080,64.7600,,,,,,700.7920,1507.2770,-0.0770,,,,,547.7580,353.6020,,,-34.8090,-34.8090,4.0490,,,558.5850,,1244.9410,,,,,,,,82.5950,45.6460,,,,,,,1723.3940,240.7170,3368.9570,692.0100,241.6470,4999.7090,,4060.9670,4060.9670,1.5000,,1.5000,,,,-24.7300,-46.1780,26.6390,91.3990,,,-19.5390,551.7850,,,,,,,,323.9640,323.9640,1274.1560,950.1920,,-806.4850,1723.6470,,,,,,,1723.6470,,,,,236.4500,937.2420,,,,,,938.7420,,,52.1630,15.2700,,,,,,,25.4200,,,,,,,111.9710,1632.2480,,14.0160,,150.2320,,,160.3530,,NORDEX SE
245628,12,EUR,4,2023,2023-12-31,1590.3730,,44.4180,25.5090,3552.7560,,3.7470,1869.2750,1325.1380,,,1669.2730,,5422.0310,,,,,,,,,,,976.5960,,,,,929.1720,,,,1713.6860,236.4500,,8.2590,,77.5700,397.5010,734.0720,12.0060,,,,,,740.1460,1231.2380,-0.1940,,,,,547.7580,298.5530,,,30.8780,30.8580,4.2040,,,561.8290,,1265.6910,,,,,,,,85.5950,7.1410,,,,,,,1926.3220,335.9490,3673.1650,770.7500,297.8480,5422.0310,,4443.9150,4443.9150,1.5200,,1.5200,0.0200,,,-6.1860,-32.0650,24.7000,36.7060,,,-7.3650,544.1370,,,,,,,,327.2880,327.2880,1313.4750,986.1870,,-491.0920,2012.2390,,,,,,,2012.2390,,,,,236.4500,976.5960,3.9750,,,,,978.1160,,,75.4010,-38.2430,,,,,,,29.8890,,,,,,,64.7010,1975.5330,,18.9090,,197.1460,,,38.7770,,NORDEX SE
245628,12,EUR,1,2024,2024-03-31,1280.9340,,296.2180,296.2180,3273.0110,,,1915.0220,1362.4720,,,1417.9330,,5188.0330,,,,,,,,,,,962.7110,,,,,764.8480,,,,1265.2260,236.4500,,45.2130,,38.6870,401.4010,,45.2130,,,,,,726.2610,1230.3910,-0.3490,,,,,547.7580,308.9740,,,-13.0820,-13.0380,4.0130,,,561.4600,,1114.4380,,,,,,,,99.6110,35.3520,,,,,,,1934.9090,653.9750,3391.5290,832.3170,321.8530,5188.0330,,4223.8460,4223.8460,1.4760,,1.4760,-0.0440,,,,-23.2660,6.9130,52.1260,,,-16.3530,552.5500,,,,,,,,14.5100,14.5100,1097.5070,1082.9970,,-504.1300,1574.2000,,,,,,,1574.2000,,,,,236.4500,962.7110,,,,,,964.1870,,,109.0630,-3.2710,,,,,,,26.9300,,,,,,,89.4880,1522.0740,,,,167.3600,,,167.3600,,NORDEX SE
245628,12,EUR,2,2024,2024-06-30,1320.6520,,51.4760,35.7940,3410.2020,,2.1090,2038.0770,1506.0620,,,1709.5740,,5448.2790,,,,,,,,,,,970.6480,,,,,750.0800,,,,1539.9760,236.4500,,23.5630,,77.0490,396.0920,786.3500,25.6720,,,,,,734.1980,1237.8080,0.0050,,,,,547.7580,320.2970,,,0.4580,0.5200,4.0970,,,560.7020,,1022.2910,,,,,,,,99.6160,5.9640,,,,,,,1669.1110,348.4590,3455.7340,1018.9830,407.9490,5448.2790,,4474.7170,4474.7170,2.9140,,2.9140,-0.0620,,,-23.8610,-45.5190,46.0920,71.7640,,,0.5730,532.0150,,,,,,,,380.2150,380.2150,1586.3550,1206.1400,,-503.6100,1860.2730,,,,,,,1860.2730,,,,,236.4500,970.6480,,,,,,973.5620,,,214.9420,0.1150,,,,,,,25.7600,,,,,,,63.0130,1788.5090,,15.6820,,185.5200,,,16.3370,,NORDEX SE
245628,12,EUR,3,2024,2024-09-30,987.0610,,357.1590,357.1590,3355.1270,,,1954.2630,1432.8160,,,1653.9910,,5309.3900,,,,,,,,,,,977.4330,,,,,882.2890,,,,1270.2450,236.4500,,63.4010,,31.0050,394.2440,,63.4010,,,,,,740.9830,1240.6280,0.0150,,,,,547.7580,400.5010,,,3.8920,3.9650,6.8790,,,566.8580,,1101.9700,,,,,,,,99.6770,3.4150,,,,,,,1723.0970,736.0360,3408.0930,921.0240,413.0250,5309.3900,,4329.1170,4329.1170,2.8400,,2.8400,-0.0730,,,23.8600,2.6760,2.1880,65.5890,,,4.8640,521.4470,,,,,,,,13.5190,13.5190,1013.7090,1000.1900,,-499.6450,1670.7460,,,,,,,1670.7460,,,,,236.4500,977.4330,,,,,,980.2730,,,113.7550,0.9720,,,,,,,28.0780,,,,,,,173.9140,1605.1570,,,,160.9980,,,173.8920,,NORDEX SE
245628,12,EUR,4,2024,2024-12-31,1419.9070,,49.4190,33.5250,3602.2750,,4.7370,2028.8750,1491.6050,,,1657.0190,,5631.1500,,,,,,,,,,,990.6520,,,,,1154.1200,,,,1763.6740,236.4500,,6.7020,,79.5940,420.9690,815.9460,11.4390,,,,,,754.2020,951.2550,-0.0950,,,,,547.7580,429.9320,,,17.5130,17.3890,2.3990,,,563.7980,,909.3690,,,,,,,,100.1400,7.0910,,,,,,,1872.1010,452.1940,3608.7140,1025.8190,401.1750,5631.1500,,4634.5330,4634.5330,5.9650,,5.9650,0.1240,,,-63.2400,-90.9760,123.4120,134.8510,,,32.4360,537.2700,,,,,,,,400.3170,400.3170,1489.3670,1089.0500,,-197.0530,2193.6060,,,,,,,2193.6060,,,,,236.4500,990.6520,-21.9130,,,,,996.6170,,,203.6750,14.9230,,,,,,,30.0400,,,,,,,50.0740,2058.7550,,15.8940,,245.0070,,,33.2160,,NORDEX SE
318456,12,NOK,4,2019,2019-12-31,439.0000,,518.0000,518.0000,4495.0000,,,17083.0000,1903.0000,,,888.0000,,21578.0000,,,,,,,,,3108.0000,,2975.0000,,,,,2824.0000,,,,,3.0000,,133.0000,,851.0000,13965.0000,1569.0000,133.0000,,,,,131.0000,-136.0000,-2.0000,3.0000,,,,,24.0000,566.0000,,,56.0000,-12.0000,20.0000,,,245.0000,,,,,,,,,,728.0000,39.0000,,,,,,,1011.0000,572.0000,2750.0000,15190.0000,788.0000,21578.0000,,17940.0000,17940.0000,663.0000,,663.0000,68.0000,,,-35.0000,-255.0000,301.0000,434.0000,1.0000,,46.0000,15180.0000,,,,,,,,692.0000,692.0000,1153.0000,461.0000,,-134.0000,566.0000,,,,,,,565.0000,,,,,3.0000,2975.0000,-33.0000,,,,,3638.0000,,,437.0000,-10.0000,,,,,,,243.0000,,,,,,,25.0000,132.0000,,,,107.0000,,,50.0000,,SCATEC ASA
