Effect date,Internal code,ISIN code,Symbol,Instrument name,MIC,CurrencyCode,Previous Close Price,Open Price,Open Price Time,High Price,High Price Time,Low Price,Low Price Time,Close Price,Close Price Time,filename,date_inserted,Exchange Name,Instrument Type,PriceUnit,Trading Group,ID
2023-02-01,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2868.15,2868.5,0 days 09:00:03,2904.68,0 days 15:41:30,2868.5,0 days 09:00:03,2898.56,0 days 18:05:02,EuronextIndices-EOD-20230201.csv.zip,2023-03-14,Oslo,index,,86,56100
2023-02-02,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2898.56,2898.64,0 days 09:00:02,2933.97,0 days 11:20:00,2892.36,0 days 12:23:15,2910.56,0 days 18:05:02,EuronextIndices-EOD-20230202.csv.zip,2023-03-14,Oslo,index,,86,56141
2023-02-03,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2910.56,2910.63,0 days 09:00:02,2930.1,0 days 16:25:15,2902.55,0 days 09:15:00,2929.65,0 days 18:05:02,EuronextIndices-EOD-20230203.csv.zip,2023-03-14,Oslo,index,,86,56190
2023-02-06,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2929.65,2929.72,0 days 09:00:02,2929.72,0 days 09:00:02,2898.59,0 days 12:26:00,2918.14,0 days 18:05:01,EuronextIndices-EOD-20230206.csv.zip,2023-03-14,Oslo,index,,86,44140
2023-02-07,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2918.14,2918.4,0 days 09:00:02,2933.43,0 days 09:02:30,2911.48,0 days 11:16:45,2921.08,0 days 18:05:02,EuronextIndices-EOD-20230207.csv.zip,2023-03-14,Oslo,index,,86,56285
2023-02-08,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2921.08,2921.56,0 days 09:00:02,2967.26,0 days 12:24:15,2921.56,0 days 09:00:02,2953.05,0 days 18:05:02,EuronextIndices-EOD-20230208.csv.zip,2023-03-14,Oslo,index,,86,44226
2023-02-09,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2953.05,2953.14,0 days 09:00:02,2966.47,0 days 09:01:45,2940.79,0 days 16:25:45,2940.79,0 days 18:05:02,EuronextIndices-EOD-20230209.csv.zip,2023-03-14,Oslo,index,,86,44260
2023-02-10,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2940.79,2940.92,0 days 09:00:02,2940.92,0 days 09:00:02,2912.8,0 days 11:39:00,2929.12,0 days 18:05:02,EuronextIndices-EOD-20230210.csv.zip,2023-03-14,Oslo,index,,86,44302
2023-02-13,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2929.12,2929.3,0 days 09:00:02,2946.56,0 days 13:55:45,2919.59,0 days 09:17:15,2937.97,0 days 18:05:02,EuronextIndices-EOD-20230213.csv.zip,2023-03-14,Oslo,index,,86,44350
2023-02-14,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2937.97,2929.06,0 days 09:00:02,2940.78,0 days 14:33:30,2919.35,0 days 09:08:15,2940.43,0 days 18:05:02,EuronextIndices-EOD-20230214.csv.zip,2023-03-14,Oslo,index,,86,56524
2023-02-15,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2940.43,2940.18,0 days 09:00:02,2955.42,0 days 13:47:45,2927.63,0 days 09:14:30,2952.84,0 days 18:05:02,EuronextIndices-EOD-20230215.csv.zip,2023-03-14,Oslo,index,,86,44423
2023-02-16,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2952.84,2956.64,0 days 09:00:04,2974.83,0 days 12:55:00,2952.95,0 days 15:24:00,2967.55,0 days 18:05:02,EuronextIndices-EOD-20230216.csv.zip,2023-03-14,Oslo,index,,86,56619
2023-02-17,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2967.55,2967.55,0 days 09:00:03,2967.55,0 days 09:00:03,2938.94,0 days 10:06:45,2956.64,0 days 18:05:02,EuronextIndices-EOD-20230217.csv.zip,2023-03-14,Oslo,index,,86,44523
2023-02-20,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2956.64,2957.5,0 days 09:00:04,2975.57,0 days 15:10:45,2957.5,0 days 09:00:04,2967.62,0 days 18:05:02,EuronextIndices-EOD-20230220.csv.zip,2023-03-14,Oslo,index,,86,44563
2023-02-21,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2967.62,2967.7,0 days 09:00:03,2967.72,0 days 09:00:15,2939.27,0 days 10:07:15,2960.91,0 days 18:05:03,EuronextIndices-EOD-20230221.csv.zip,2023-03-14,Oslo,index,,86,44601
2023-02-22,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2960.91,2960.91,0 days 09:00:02,2960.91,0 days 09:00:02,2931.5,0 days 11:24:00,2946.18,0 days 18:05:02,EuronextIndices-EOD-20230222.csv.zip,2023-03-14,Oslo,index,,86,56801
2023-02-23,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2946.18,2946.94,0 days 09:00:02,2978.07,0 days 15:54:30,2946.79,0 days 09:11:30,2975.57,0 days 18:05:02,EuronextIndices-EOD-20230223.csv.zip,2023-03-14,Oslo,index,,86,44684
2023-02-24,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2975.57,2977.59,0 days 09:00:02,2981.75,0 days 11:57:00,2944.12,0 days 15:52:45,2948.21,0 days 18:05:02,EuronextIndices-EOD-20230224.csv.zip,2023-03-14,Oslo,index,,86,56900
2023-02-27,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2948.21,2949.18,0 days 09:00:03,2982.21,0 days 14:22:00,2948.71,0 days 09:00:30,2980.41,0 days 18:05:02,EuronextIndices-EOD-20230227.csv.zip,2023-03-14,Oslo,index,,86,44780
2023-02-28,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2980.41,2980.37,0 days 09:00:02,3000.21,0 days 16:09:00,2974.48,0 days 10:22:00,2997.28,0 days 18:05:02,EuronextIndices-EOD-20230228.csv.zip,2023-03-14,Oslo,index,,86,56980
2023-03-01,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2997.28,2997.94,0 days 09:00:02,3025.02,0 days 13:00:00,2997.94,0 days 09:00:02,3006.67,0 days 18:05:02,EuronextIndices-EOD-20230301.csv.zip,2023-03-14,Oslo,index,,86,44866
2023-03-02,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3006.67,3006.79,0 days 09:00:02,3026.01,0 days 14:18:00,2997.47,0 days 09:35:15,3016.58,0 days 18:05:02,EuronextIndices-EOD-20230302.csv.zip,2023-03-14,Oslo,index,,86,44910
2023-03-03,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3016.58,3017.97,0 days 09:00:03,3046.25,0 days 16:25:30,3017.97,0 days 09:00:03,3046.0,0 days 18:05:02,EuronextIndices-EOD-20230303.csv.zip,2023-03-14,Oslo,index,,86,44951
2023-03-06,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3046.0,3046.0,0 days 09:00:02,3052.74,0 days 09:01:00,3030.12,0 days 12:53:15,3040.87,0 days 18:05:02,EuronextIndices-EOD-20230306.csv.zip,2023-03-14,Oslo,index,,86,57157
2023-03-07,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3040.87,3041.27,0 days 09:00:02,3041.27,0 days 09:00:02,3002.29,0 days 16:11:30,3007.91,0 days 18:05:02,EuronextIndices-EOD-20230307.csv.zip,2023-03-14,Oslo,index,,86,45044
2023-03-08,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3007.91,3007.64,0 days 09:00:02,3015.38,0 days 16:11:30,2983.32,0 days 09:04:00,3012.71,0 days 18:05:02,EuronextIndices-EOD-20230308.csv.zip,2023-03-14,Oslo,index,,86,57244
2023-03-09,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3012.71,3012.89,0 days 09:00:03,3013.95,0 days 09:19:15,2991.29,0 days 14:01:30,2996.8,0 days 18:05:02,Euronext-IndexEOD-20230309.csv.zip,2023-04-27,Oslo,index,,86,45183
2023-03-09,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3012.71,3012.89,0 days 09:00:03,3013.95,0 days 09:19:15,2991.29,0 days 14:01:30,2996.8,0 days 18:05:02,EuronextIndices-EOD-20230309.csv.zip,2023-04-27,Oslo,index,,86,57325
2023-03-10,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2996.8,2996.18,0 days 09:00:02,2996.18,0 days 09:00:02,2934.74,0 days 09:17:45,2946.1,0 days 18:10:04,EuronextIndices-EOD-20230310.csv.zip,2023-04-27,Oslo,index,,86,45239
2023-03-13,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2946.1,2945.95,0 days 09:00:02,2955.17,0 days 09:02:00,2853.79,0 days 14:37:15,2872.63,0 days 18:05:02,EuronextIndices-EOD-20230313.csv.zip,2023-04-27,Oslo,index,,86,57408
2023-03-14,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2872.63,2872.75,0 days 09:00:02,2934.3,0 days 15:08:45,2855.15,0 days 09:01:00,2927.03,0 days 18:05:02,EuronextIndices-EOD-20230314.csv.zip,2023-04-27,Oslo,index,,86,57443
2023-03-15,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2927.03,2929.57,0 days 09:00:02,2933.2,0 days 09:20:00,2825.27,0 days 15:57:00,2836.38,0 days 18:05:02,EuronextIndices-EOD-20230315.csv.zip,2023-04-27,Oslo,index,,86,57489
2023-03-16,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2836.38,2837.68,0 days 09:00:02,2876.41,0 days 09:05:15,2814.67,0 days 14:22:00,2846.08,0 days 18:05:02,EuronextIndices-EOD-20230316.csv.zip,2023-04-27,Oslo,index,,86,45430
2023-03-17,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2846.08,2846.16,0 days 09:00:02,2912.68,0 days 09:23:45,2816.68,0 days 16:04:15,2820.57,0 days 18:05:02,EuronextIndices-EOD-20230317.csv.zip,2023-04-27,Oslo,index,,86,45472
2023-03-20,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2820.57,2820.15,0 days 09:00:03,2855.68,0 days 16:07:30,2746.83,0 days 09:20:15,2850.78,0 days 18:05:02,EuronextIndices-EOD-20230320.csv.zip,2023-04-27,Oslo,index,,86,57614
2023-03-21,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2850.78,2850.99,0 days 09:00:03,2901.86,0 days 14:57:15,2850.99,0 days 09:00:03,2882.67,0 days 18:05:02,EuronextIndices-EOD-20230321.csv.zip,2023-04-27,Oslo,index,,86,57664
2023-03-22,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2882.67,2883.0,0 days 09:00:02,2900.19,0 days 15:50:30,2862.78,0 days 09:38:00,2888.54,0 days 18:05:02,EuronextIndices-EOD-20230322.csv.zip,2023-04-27,Oslo,index,,86,45605
2023-03-23,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2888.54,2890.62,0 days 09:00:02,2895.24,0 days 16:20:15,2865.47,0 days 11:35:00,2892.49,0 days 18:05:02,EuronextIndices-EOD-20230323.csv.zip,2023-04-27,Oslo,index,,86,57753
2023-03-24,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2892.49,2897.49,0 days 09:00:02,2897.49,0 days 09:00:02,2805.02,0 days 13:06:45,2810.33,0 days 18:10:04,EuronextIndices-EOD-20230324.csv.zip,2023-04-27,Oslo,index,,86,57800
2023-03-27,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2810.33,2811.04,0 days 09:00:03,2864.23,0 days 15:34:15,2811.04,0 days 09:00:03,2854.3,0 days 18:05:02,EuronextIndices-EOD-20230327.csv.zip,2023-04-27,Oslo,index,,86,45730
2023-03-28,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2854.3,2854.06,0 days 09:00:03,2872.22,0 days 09:02:45,2818.46,0 days 15:52:00,2829.22,0 days 18:05:02,EuronextIndices-EOD-20230328.csv.zip,2023-04-27,Oslo,index,,86,45778
2023-03-29,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2829.22,2829.51,0 days 09:00:04,2856.41,0 days 16:25:15,2829.51,0 days 09:00:04,2856.09,0 days 18:05:02,EuronextIndices-EOD-20230329.csv.zip,2023-04-27,Oslo,index,,86,57930
2023-03-30,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2856.09,2856.15,0 days 09:00:02,2916.06,0 days 15:30:00,2856.15,0 days 09:00:02,2907.56,0 days 18:05:02,EuronextIndices-EOD-20230330.csv.zip,2023-04-27,Oslo,index,,86,57979
2023-03-31,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2907.56,2907.92,0 days 09:00:02,2932.09,0 days 16:15:30,2900.88,0 days 10:20:15,2928.54,0 days 18:05:02,EuronextIndices-EOD-20230331.csv.zip,2023-04-27,Oslo,index,,86,45910
2023-04-03,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2928.54,2931.29,0 days 09:00:03,2951.1,0 days 09:01:00,2917.82,0 days 14:14:30,2931.0,0 days 18:05:02,EuronextIndices-EOD-20230403.csv.zip,2023-04-27,Oslo,index,,86,58071
2023-04-04,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2931.0,2931.13,0 days 09:00:04,2951.87,0 days 15:25:00,2931.13,0 days 09:00:04,2933.82,0 days 18:05:02,EuronextIndices-EOD-20230404.csv.zip,2023-04-27,Oslo,index,,86,45993
2023-04-05,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2933.82,2934.2,0 days 09:00:02,2934.2,0 days 09:00:02,2900.46,0 days 09:45:45,2914.81,0 days 18:05:01,EuronextIndices-EOD-20230405.csv.zip,2023-04-27,Oslo,index,,86,46042
2023-04-11,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2914.81,2914.84,0 days 09:00:04,2952.8,0 days 16:25:30,2914.84,0 days 09:00:04,2952.8,0 days 18:05:02,EuronextIndices-EOD-20230411.csv.zip,2023-04-27,Oslo,index,,86,46088
2023-04-12,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2952.8,2953.03,0 days 09:00:01,2979.92,0 days 14:36:00,2951.96,0 days 09:03:00,2962.14,0 days 18:05:02,EuronextIndices-EOD-20230412.csv.zip,2023-04-27,Oslo,index,,86,58256
2023-04-13,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2962.14,2962.33,0 days 09:00:03,2981.62,0 days 10:03:15,2957.11,0 days 09:09:00,2976.34,0 days 18:05:01,EuronextIndices-EOD-20230413.csv.zip,2023-04-27,Oslo,index,,86,46174
2023-04-14,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2976.34,2991.62,0 days 09:00:02,3009.25,0 days 15:58:45,2977.15,0 days 10:25:30,3005.91,0 days 18:05:01,EuronextIndices-EOD-20230414.csv.zip,2023-04-27,Oslo,index,,86,58342
2023-04-17,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3005.91,3006.7,0 days 09:00:02,3028.56,0 days 09:13:15,3006.7,0 days 09:00:02,3011.94,0 days 18:05:02,EuronextIndices-EOD-20230417.csv.zip,2023-04-27,Oslo,index,,86,58383
2023-04-18,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3011.94,3011.97,0 days 09:00:03,3038.35,0 days 12:35:15,3011.97,0 days 09:00:03,3027.09,0 days 18:05:02,EuronextIndices-EOD-20230418.csv.zip,2023-04-27,Oslo,index,,86,58442
2023-04-19,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3027.09,3028.71,0 days 09:00:03,3029.45,0 days 10:57:15,3012.69,0 days 09:06:30,3022.94,0 days 18:05:02,EuronextIndices-EOD-20230419.csv.zip,2023-04-27,Oslo,index,,86,46341
2023-04-20,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3022.94,3023.5,0 days 09:00:02,3023.5,0 days 09:00:02,2990.96,0 days 14:50:00,3001.02,0 days 18:05:02,EuronextIndices-EOD-20230420.csv.zip,2023-04-27,Oslo,index,,86,46386
2023-04-21,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3001.02,3002.43,0 days 09:00:02,3002.43,0 days 09:00:02,2978.01,0 days 15:37:15,2986.69,0 days 18:05:03,EuronextIndices-EOD-20230421.csv.zip,2023-04-27,Oslo,index,,86,46433
2023-04-24,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2986.69,2987.63,0 days 09:00:03,3008.5,0 days 16:17:15,2976.2,0 days 09:01:15,3006.76,0 days 18:05:02,EuronextIndices-EOD-20230424.csv.zip,2023-04-27,Oslo,index,,86,46482
2023-04-25,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3006.76,3004.81,0 days 09:00:02,3004.81,0 days 09:00:02,2961.11,0 days 16:12:15,2965.16,0 days 18:05:01,EuronextIndices-EOD-20230425.csv.zip,2023-04-27,Oslo,index,,86,46517
2023-04-26,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2965.16,2982.81,0 days 09:00:03,2990.83,0 days 15:52:30,2959.91,0 days 09:53:15,2985.36,0 days 18:05:02,EuronextIndices-EOD-20230426.csv.zip,2023-04-27,Oslo,index,,86,58704
2023-04-27,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2985.36,2985.96,0 days 09:00:02,3020.02,0 days 10:53:30,2984.67,0 days 09:00:30,3015.54,0 days 18:05:02,EuronextIndices-EOD-20230427.csv.zip,2023-07-11,Oslo,index,,86,46607
2023-04-28,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3015.54,3016.34,0 days 09:00:02,3026.45,0 days 16:25:30,2971.94,0 days 10:10:00,3026.2,0 days 18:05:02,EuronextIndices-EOD-20230428.csv.zip,2023-07-11,Oslo,index,,86,46655
2023-05-02,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3026.2,3035.71,0 days 09:00:05,3035.71,0 days 09:00:05,2992.38,0 days 16:19:45,2994.48,0 days 18:05:02,EuronextIndices-EOD-20230502.csv.zip,2023-07-11,Oslo,index,,86,46707
2023-05-03,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2994.48,2993.29,0 days 09:00:02,3006.37,0 days 09:34:45,2975.39,0 days 14:16:00,2989.42,0 days 18:05:01,EuronextIndices-EOD-20230503.csv.zip,2023-07-11,Oslo,index,,86,58880
2023-05-04,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2989.42,2989.46,0 days 09:00:03,2989.46,0 days 09:00:03,2933.77,0 days 15:49:15,2936.74,0 days 18:05:02,EuronextIndices-EOD-20230504.csv.zip,2023-07-11,Oslo,index,,86,58928
2023-05-05,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2936.74,2936.73,0 days 09:00:02,2956.63,0 days 09:02:30,2915.63,0 days 13:02:30,2934.88,0 days 18:05:01,EuronextIndices-EOD-20230505.csv.zip,2023-07-11,Oslo,index,,86,58969
2023-05-08,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2934.88,2934.99,0 days 09:00:02,2955.73,0 days 10:35:15,2934.99,0 days 09:00:02,2951.78,0 days 18:05:02,EuronextIndices-EOD-20230508.csv.zip,2023-07-11,Oslo,index,,86,46881
2023-05-09,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2951.78,2951.65,0 days 09:00:02,2957.72,0 days 09:00:15,2917.62,0 days 15:26:00,2932.09,0 days 18:05:01,EuronextIndices-EOD-20230509.csv.zip,2023-07-11,Oslo,index,,86,46919
2023-05-10,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2932.09,2932.29,0 days 09:00:02,2948.6,0 days 15:15:45,2920.32,0 days 11:21:15,2936.75,0 days 18:05:02,EuronextIndices-EOD-20230510.csv.zip,2023-07-11,Oslo,index,,86,46967
2023-05-11,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2936.75,2963.34,0 days 09:00:02,2972.32,0 days 09:52:30,2938.94,0 days 16:18:15,2943.68,0 days 18:05:02,EuronextIndices-EOD-20230511.csv.zip,2023-07-11,Oslo,index,,86,47018
2023-05-12,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2943.68,2944.73,0 days 09:00:02,2964.63,0 days 16:15:00,2933.28,0 days 09:21:30,2963.6,0 days 18:05:02,EuronextIndices-EOD-20230512.csv.zip,2023-07-11,Oslo,index,,86,47069
2023-05-15,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2963.6,2963.31,0 days 09:00:04,2980.01,0 days 16:02:00,2951.66,0 days 09:28:15,2972.96,0 days 18:05:02,EuronextIndices-EOD-20230515.csv.zip,2023-07-11,Oslo,index,,86,47116
2023-05-16,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2972.96,2973.57,0 days 09:00:02,2974.47,0 days 10:18:45,2947.37,0 days 09:06:30,2955.78,0 days 18:05:02,EuronextIndices-EOD-20230516.csv.zip,2023-07-11,Oslo,index,,86,59272
2023-05-19,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2955.78,2961.14,0 days 09:00:02,2997.76,0 days 16:25:15,2961.14,0 days 09:00:02,2997.11,0 days 18:05:02,EuronextIndices-EOD-20230519.csv.zip,2023-07-11,Oslo,index,,86,47199
2023-05-22,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2997.11,2996.46,0 days 09:00:02,2996.46,0 days 09:00:02,2975.05,0 days 15:00:30,2987.75,0 days 18:05:02,EuronextIndices-EOD-20230522.csv.zip,2023-07-11,Oslo,index,,86,59361
2023-05-23,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2987.75,2987.88,0 days 09:00:02,2998.2,0 days 14:21:30,2979.79,0 days 09:00:15,2992.79,0 days 18:05:02,EuronextIndices-EOD-20230523.csv.zip,2023-07-11,Oslo,index,,86,47290
2023-05-24,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2992.79,2994.9,0 days 09:00:02,2994.9,0 days 09:00:02,2954.83,0 days 12:53:15,2964.3,0 days 18:05:02,EuronextIndices-EOD-20230524.csv.zip,2023-07-11,Oslo,index,,86,47333
2023-05-25,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2964.3,2966.87,0 days 09:00:02,3018.61,0 days 13:38:30,2960.46,0 days 09:49:30,2996.45,0 days 18:05:02,EuronextIndices-EOD-20230525.csv.zip,2023-07-11,Oslo,index,,86,59493
2023-05-26,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2996.45,2998.48,0 days 09:00:03,3004.37,0 days 09:20:15,2974.44,0 days 14:58:30,2985.42,0 days 18:05:02,EuronextIndices-EOD-20230526.csv.zip,2023-07-11,Oslo,index,,86,47420
2023-05-30,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2985.42,2985.58,0 days 09:00:02,3015.35,0 days 12:39:00,2985.58,0 days 09:00:02,2988.42,0 days 18:05:02,EuronextIndices-EOD-20230530.csv.zip,2023-07-11,Oslo,index,,86,47469
2023-05-31,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2988.42,2987.74,0 days 09:00:04,2988.27,0 days 15:45:30,2964.85,0 days 09:00:30,2969.04,0 days 18:05:02,EuronextIndices-EOD-20230531.csv.zip,2023-07-11,Oslo,index,,86,59623
2023-06-01,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2969.04,2968.69,0 days 09:00:04,2994.35,0 days 12:48:45,2964.71,0 days 09:17:30,2971.99,0 days 18:05:02,EuronextIndices-EOD-20230601.csv.zip,2023-07-11,Oslo,index,,86,59665
2023-06-02,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2971.99,2973.44,0 days 09:00:02,3018.41,0 days 16:15:15,2973.44,0 days 09:00:02,3018.05,0 days 18:05:02,EuronextIndices-EOD-20230602.csv.zip,2023-07-11,Oslo,index,,86,59714
2023-06-05,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3018.05,3018.14,0 days 09:00:02,3035.8,0 days 09:16:00,3007.59,0 days 16:20:00,3009.93,0 days 18:05:02,EuronextIndices-EOD-20230605.csv.zip,2023-07-11,Oslo,index,,86,47655
2023-06-06,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3009.93,3009.5,0 days 09:00:02,3009.5,0 days 09:00:02,2967.73,0 days 12:53:15,2973.05,0 days 18:05:02,EuronextIndices-EOD-20230606.csv.zip,2023-07-11,Oslo,index,,86,47693
2023-06-07,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2973.05,2972.81,0 days 09:00:02,3001.46,0 days 11:06:00,2972.03,0 days 09:01:15,2991.4,0 days 18:05:02,EuronextIndices-EOD-20230607.csv.zip,2023-07-11,Oslo,index,,86,59848
2023-06-08,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2991.4,2991.02,0 days 09:00:02,2998.18,0 days 09:02:15,2984.02,0 days 11:19:15,2987.98,0 days 18:05:02,EuronextIndices-EOD-20230608.csv.zip,2023-07-11,Oslo,index,,86,59894
2023-06-09,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2987.98,2992.77,0 days 09:00:02,2998.45,0 days 11:07:15,2978.69,0 days 15:41:30,2984.7,0 days 18:05:02,EuronextIndices-EOD-20230609.csv.zip,2023-07-11,Oslo,index,,86,47828
2023-06-12,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2984.7,2985.44,0 days 09:00:02,2987.67,0 days 10:05:45,2972.55,0 days 14:52:30,2978.28,0 days 18:05:02,EuronextIndices-EOD-20230612.csv.zip,2023-07-11,Oslo,index,,86,59987
2023-06-13,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2978.28,3007.1,0 days 09:00:02,3009.81,0 days 09:00:15,2976.43,0 days 09:27:30,2999.89,0 days 18:05:02,EuronextIndices-EOD-20230613.csv.zip,2023-07-11,Oslo,index,,86,60029
2023-06-14,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2999.89,2999.85,0 days 09:00:02,3014.24,0 days 12:59:00,2990.05,0 days 09:01:45,2996.16,0 days 18:05:02,EuronextIndices-EOD-20230614.csv.zip,2023-07-11,Oslo,index,,86,47956
2023-06-15,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2996.16,2998.18,0 days 09:00:02,3003.43,0 days 09:16:30,2971.04,0 days 16:00:00,2974.01,0 days 18:05:02,EuronextIndices-EOD-20230615.csv.zip,2023-07-11,Oslo,index,,86,60116
2023-06-16,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2974.01,2974.06,0 days 09:00:04,3012.09,0 days 16:25:45,2974.06,0 days 09:00:04,3012.09,0 days 18:05:02,EuronextIndices-EOD-20230616.csv.zip,2023-07-11,Oslo,index,,86,48053
2023-06-19,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,3012.09,3011.8,0 days 09:00:02,3011.8,0 days 09:00:02,2969.34,0 days 15:30:00,2972.53,0 days 18:05:02,EuronextIndices-EOD-20230619.csv.zip,2023-07-11,Oslo,index,,86,48092
2023-06-20,2687939,NO0012513474,OBXES,OBX ESG,XOSL,NOK,2972.53,2971.88,0 days 09:00:02,2976.77,0 days 15:58:45,2955.93,0 days 09:20:15,2972.45,0 days 18:05:02,EuronextIndices-EOD-20230620.csv.zip,2023-07-11,Oslo,index,,86,60246
